1	0.00206073038932725	0.004649306398272
2	-0.00445582429508361	-0.00349519045608407
3	0.00253761008432383	0.00320245302201143
4	-0.00264703778804824	-0.000124010287159351
5	-0.00733591206755713	-0.0017232873704175
6	0.00224813397922089	0.00402137787598318
7	-0.00785219621915463	-0.00483313650825226
8	-0.00378397370462444	0.00388331814271618
9	0.00511220286791098	-0.00209890464353127
10	0.0113165529692016	9.09989218178816e-05
11	-0.00281167133121676	0.0031117888701513
12	-0.0147139840336425	-0.00415195352486154
13	-0.000438726868017253	0.00483476170784341
14	-0.00038737950881706	-0.00385749652234521
15	0.0116354892719458	0.00161128676766398
16	0.0108887269647718	0.00102219611308728
17	0.00827130171230571	-0.0035915831145417
18	0.0172031449420639	0.00485540725735821
19	0.00529712455302124	-0.00419067253836985
20	0.00641912962606167	0.00371514519799063
21	-0.00252023367980649	-0.000699508270436317
22	-0.00184211937321659	-0.00179180928920744
23	0.00442897276700354	0.0042913136573696
24	-0.00273824617001056	-0.00467064720410654
25	0.00656561110248591	0.00399166406763455
26	-0.0014641537430937	-0.00218361037662068
27	0.000560021200490952	0.000860243221266235
28	0.000303848159364258	0.00303615367282544
29	-0.00471238448473402	-0.00377179689377375
30	0.00661183663738697	0.00467948006340944
31	-3.27741438149639e-05	-0.00316276297908679
32	0.00387482471894805	0.00190915385075381
33	0.00121596780987815	0.000558883819218476
34	-0.00157869096709884	-0.00230209473305328
35	0.00513180391240191	0.00425544794071438
36	-0.0014411866172571	-0.00316731101585655
37	0.00620558727140502	0.00314883763448252
38	0.00236976157669421	-0.00100886369547942
39	0.000800312444640178	-0.000648016753132879
40	0.00317793974186636	0.00243738853437834
41	0.000202367637958443	-0.00260329731921767
42	0.00633827455778436	0.00312413442690572
43	0.000451998943341248	-0.00129555280969073
44	0.00121376689894768	0.00152182571070396
45	-1.44178015970069e-05	0.000601681467697215
46	0.000557498949289492	-0.000434527823471975
47	0.00333738145666252	0.00153754797066977
48	0.00109392303436849	-0.00127633318192748
49	0.00349239871475712	0.00189736310189941
50	-0.00217423276829658	-0.00187902413403465
51	0.00151796943059516	0.00197248860114391
52	-0.00183059368991153	-0.00166495958551653
53	0.000960326318264418	0.00104779058785636
54	0.00172426968136511	0.000951855159660705
55	-0.00224903148162796	-0.0026992546468483
56	0.00502080854094913	0.00493458642576322
57	-0.00590546475777946	-0.00647457299488015
58	0.0060190825710127	0.0069065321708547
59	-0.00479684387480936	-0.00326309317785311
60	-0.000671370712543219	-0.00152110531229325
61	0.00857828878888653	0.00621061247174933
62	-0.0103124276891694	-0.0117326280059186
63	0.0238384767138878	0.0242845715017974
64	-0.0204799891755189	-0.0209716430268309
65	-0.00806081732663339	-0.00965615876728026
66	0.00206313554849676	0.00289831642977147
67	-0.0382751015902936	-0.0375104874076406
68	0.0367800190310476	0.0343217831574974
69	-0.0178700089770588	-0.0214199154870232
70	0.0569052836387012	0.0562706077204757
71	-0.200642455229777	-0.19762878949902
72	-0.428704197320347	-0.427378279289922
73	0.722423809549143	0.718224254584159
74	1.00474565284479	1
75	-0.343879652238806	-0.341589787027128
76	-0.832018908042759	-0.825335116742405
77	-0.425621731267197	-0.421419930853676
78	0.226385179869263	0.226995531686527
79	0.635739493148253	0.634103284884804
80	0.574899255398569	0.573881533602308
81	0.643543350830481	0.644395550493343
82	0.59506482635514	0.597805878605284
83	0.479661372830743	0.482019326499918
84	0.358947905120383	0.356234776561842
85	0.110144179837394	0.107313535116511
86	0.0326526036053995	0.0332241299681062
87	-0.0567305947407101	-0.0546945492518045
88	-0.102121049845785	-0.0975608807388803
89	-0.072244032059113	-0.0672338347656288
90	-0.12171632308854	-0.117289150533609
91	-0.124100365986421	-0.12104723652822
92	-0.150194443077766	-0.149093829089593
93	-0.146507641215823	-0.144286760553213
94	-0.0911281130230687	-0.0886777986666121
95	-0.0620895304486071	-0.059147324912121
96	-0.0671657097537847	-0.064560245915809
97	-0.120955808245244	-0.117066243816184
98	-0.114316100740124	-0.109895816075051
99	-0.0967061430058932	-0.0946988914718462
100	-0.100958729631273	-0.100953771479248
101	-0.107619363918176	-0.106566265035667
102	-0.150087058169843	-0.14536869472138
103	-0.159927430512911	-0.155458401831174
104	-0.137985846646044	-0.13417093261921
105	-0.116717729373571	-0.110912267052483
106	-0.130622677991031	-0.124691990974764
107	-0.146809368191178	-0.140956142830967
108	-0.11754659101742	-0.1137494715455
109	-0.122031018566821	-0.120128038309755
110	-0.159893388958415	-0.156440995219361
111	-0.17220031660161	-0.168150189696778
112	-0.145305688023859	-0.142607242377981
113	-0.0981773758992936	-0.0971330148360693
114	-0.066682621122253	-0.066194927821126
115	-0.0830366661389973	-0.0813200277106487
116	-0.116149210435033	-0.114675555649095
117	-0.113058735760721	-0.113098905231382
118	-0.107139219901975	-0.105207102357505
119	-0.0996483595482936	-0.0973165571254554
120	-0.0969400514553622	-0.0962339692315193
121	-0.100160945157426	-0.0987060421110867
122	-0.0753072439293981	-0.0760444583250948
123	-0.0580988502250194	-0.0598766346290889
124	-0.0534345703118211	-0.0533134243753331
125	-0.0444140855408828	-0.0430931256842941
126	-0.0212733835924295	-0.020191459680725
127	-0.0229309071806465	-0.0248971964908246
128	-0.0636025080151112	-0.0640067839292776
