0.0125	0
0.025	0
0.0375	0
0.05	0
0.0625	0
0.075	0
0.0875	0
0.1	0
0.1125	0
0.125	0
0.1375	0
0.15	0
0.1625	0
0.175	0
0.1875	0
0.2	0
0.2125	0
0.225	0
0.2375	0
0.25	0
0.2625	0
0.275	0
0.2875	0
0.3	0
0.3125	0
0.325	0
0.3375	0
0.35	0
0.3625	0
0.375	0
0.3875	0
0.4	0
0.4125	0
0.425	0
0.4375	0
0.45	0
0.4625	0
0.475	0
0.4875	0
0.5	0
0.5125	0
0.525	0
0.5375	0
0.55	0
0.5625	0
0.575	0
0.5875	0
0.6	0
0.6125	0
0.625	0
0.6375	0
0.65	0
0.6625	0
0.675	0
0.6875	0
0.7	0
0.7125	0
0.725	0
0.7375	0
0.75	0
0.7625	0
0.775	0
0.7875	0
0.8	0
0.8125	0
0.825	0
0.8375	0
0.85	0
0.8625	0
0.875	0
0.8875	0
0.9	0
0.9125	0
0.925	0
0.9375	0
0.95	0
0.9625	0
0.975	0
0.9875	0
1	0
1.0125	0
1.025	0
1.0375	0
1.05	0
1.0625	0
1.075	0
1.0875	0
1.1	0
1.1125	0
1.125	0
1.1375	0
1.15	0
1.1625	0
1.175	0
1.1875	0
1.2	0
1.2125	0
1.225	0
1.2375	0
1.25	0
1.2625	0
1.275	0
1.2875	0
1.3	0
1.3125	0
1.325	0
1.3375	-1.14267793237739e-05
1.35	-0.00106216039411024
1.3625	-0.00731183236684237
1.375	-0.024075723923781
1.3875	-0.057800872423786
1.4	-0.110583070810321
1.4125	-0.159343424590091
1.425	-0.221710877822515
1.4375	-0.283389964196933
1.45	-0.34747068014543
1.4625	-0.409891843723053
1.475	-0.46565888782565
1.4875	-0.543884617284028
1.5	-0.665716378271097
1.5125	-0.80651308093222
1.525	-0.925183312322451
1.5375	-1.01393741078631
1.55	-1.08025839804238
1.5625	-1.1266326548948
1.575	-1.17075927588834
1.5875	-1.21057606049274
1.6	-1.25454063295936
1.6125	-1.3191847173906
1.625	-1.39705445993746
1.6375	-1.48748268004176
1.65	-1.55958707352029
1.6625	-1.60805080038475
1.675	-1.64712637493203
1.6875	-1.69104897899123
1.7	-1.72786143010991
1.7125	-1.76049584587636
1.725	-1.81461404793438
1.7375	-1.90735062915057
1.75	-2.01400032262536
1.7625	-2.11088791895114
1.775	-2.17984221333169
1.7875	-2.23220071178219
1.8	-2.28809119311996
1.8125	-2.33617794397962
1.825	-2.36476563090772
1.8375	-2.41167476967256
1.85	-2.45344471516513
1.8625	-2.50421730475331
1.875	-2.58914705628954
1.8875	-2.64732523194159
1.9	-2.6861383873772
1.9125	-2.71076480334767
1.925	-2.74062828596371
1.9375	-2.76938365217592
1.95	-2.80263068642391
1.9625	-2.87040531200585
1.975	-2.92090977119777
1.9875	-3.02530933478853
2	-3.08499293084933
2.0125	-3.16301145614988
2.025	-3.24256897160467
2.0375	-3.31157940907476
2.05	-3.36507433799421
2.0625	-3.42164809740951
2.075	-3.4594395152195
2.0875	-3.53635431869821
2.1	-3.58242371577223
2.1125	-3.67406865167216
2.125	-3.75851079522023
2.1375	-3.82255236794153
2.15	-3.89291263699498
2.1625	-3.92910755624877
2.175	-3.97227553538896
2.1875	-4.03946761178134
2.2	-4.08514078164689
2.2125	-4.15188796693022
2.225	-4.19912683207534
2.2375	-4.26249897795048
2.25	-4.33106747522102
2.2625	-4.37574647359751
2.275	-4.3998618237949
2.2875	-4.41870165337353
2.3	-4.44432841944235
2.3125	-4.47634856502153
2.325	-4.50226113427047
2.3375	-4.51432593073108
2.35	-4.52045438606972
2.3625	-4.53002881852489
2.375	-4.5393913724689
2.3875	-4.55314527716319
2.4	-4.56841495842962
2.4125	-4.57860989546063
2.425	-4.58589998498301
2.4375	-4.59413033916478
2.45	-4.61300878454689
2.4625	-4.62982355065983
2.475	-4.6568072722006
2.4875	-4.69353913309973
2.5	-4.72364456413397
2.5125	-4.75367447270451
2.525	-4.77271243050496
2.5375	-4.78970558408923
2.55	-4.8136471822213
2.5625	-4.83407335074762
2.575	-4.84329385663157
2.5875	-4.8494260248481
2.6	-4.85234503250105
2.6125	-4.85811935957344
2.625	-4.86083945146251
2.6375	-4.86678123344261
2.65	-4.86910413598892
2.6625	-4.87376862868032
2.675	-4.87848076302516
2.6875	-4.88359159525343
2.7	-4.88833542398566
2.7125	-4.89397841280036
2.725	-4.90225657113092
2.7375	-4.91908772878823
2.75	-4.93072310275857
2.7625	-4.93669033985003
2.775	-4.94441574059913
2.7875	-4.95198563683468
2.8	-4.97123868340885
2.8125	-4.98976762528667
2.825	-5.00592713334087
2.8375	-5.0218490255162
2.85	-5.03431464486891
2.8625	-5.04786015126955
2.875	-5.06340785027852
2.8875	-5.07976957674632
2.9	-5.09238743060387
2.9125	-5.10784574853656
2.925	-5.11713885332893
2.9375	-5.12468626510531
2.95	-5.1347220221205
2.9625	-5.14358304230578
2.975	-5.14857586512204
2.9875	-5.15463609349036
3	-5.16269890941954
3.0125	-5.18189002081155
3.025	-5.20233982799087
3.0375	-5.22122715233499
3.05	-5.23912597827213
3.0625	-5.25299695207703
3.075	-5.26314124558508
3.0875	-5.27975393006311
3.1	-5.30243943038405
3.1125	-5.33608175150299
3.125	-5.35994412178771
3.1375	-5.39172530125652
3.15	-5.42853757352486
3.1625	-5.45746545124976
3.175	-5.47858092224971
3.1875	-5.52489549824262
3.2	-5.55159689299674
3.2125	-5.57772306131789
3.225	-5.5902380642311
3.2375	-5.60472204028503
3.25	-5.61318944512963
3.2625	-5.62526310670217
3.275	-5.63220490092616
3.2875	-5.63621714581496
3.3	-5.64235271905919
3.3125	-5.64801265705731
3.325	-5.65383358215683
3.3375	-5.65958549929419
3.35	-5.66652440377775
3.3625	-5.67247400956107
3.375	-5.68188111057846
3.3875	-5.68408859451827
3.4	-5.68845127095658
3.4125	-5.69291202968632
3.425	-5.69773807967527
3.4375	-5.70555433090384
3.45	-5.71745957598467
3.4625	-5.72990642676922
3.475	-5.74862179450285
3.4875	-5.76411308509916
3.5	-5.76988504899823
3.5125	-5.77684796803983
3.525	-5.7887390603446
3.5375	-5.80139711511496
3.55	-5.80981310498529
3.5625	-5.82128189443944
3.575	-5.83330671378986
3.5875	-5.84355069858722
3.6	-5.85500809287618
3.6125	-5.86683120509806
3.625	-5.87745235778372
3.6375	-5.88682243154068
3.65	-5.89072625679282
3.6625	-5.89944717434127
3.675	-5.90846263451759
3.6875	-5.92030822979449
3.7	-5.92723606812467
3.7125	-5.93278774181848
3.725	-5.93745203684545
3.7375	-5.9419964982699
3.75	-5.94507005464513
3.7625	-5.94844754013592
3.775	-5.94851073541613
3.7875	-5.95153688573263
3.8	-5.95222026883666
3.8125	-5.95458826314146
3.825	-5.95459684173698
3.8375	-5.9572046726958
3.85	-5.9583265751753
3.8625	-5.95986575025459
3.875	-5.96194073377228
3.8875	-5.96477596315944
3.9	-5.96824043478898
3.9125	-5.96978489002969
3.925	-5.97132399568532
3.9375	-5.97378747776113
3.95	-5.9778831276806
3.9625	-5.98116979794628
3.975	-5.98967452073961
3.9875	-5.99519529060962
4	-5.99979116924559
4.0125	-6.00378768936293
4.025	-6.00523575805487
4.0375	-6.00652210562987
4.05	-6.00841185901536
4.0625	-6.01095219682113
4.075	-6.01329274922993
4.0875	-6.01472080869136
4.1	-6.01661512407247
4.1125	-6.0181979551998
4.125	-6.01880224701991
4.1375	-6.0200115870033
4.15	-6.01968639115176
4.1625	-6.02045515042398
4.175	-6.02088764131776
4.1875	-6.02167540727721
4.2	-6.02342033965097
4.2125	-6.02683305021353
4.225	-6.02826975910911
4.2375	-6.02965479352477
4.25	-6.03137736529261
4.2625	-6.03295848802804
4.275	-6.03359507889325
4.2875	-6.03713900639515
4.3	-6.04271655081585
4.3125	-6.04757019532796
4.325	-6.05066910381713
4.3375	-6.0531460614245
4.35	-6.05764400023876
4.3625	-6.05992946801174
4.375	-6.06130567890149
4.3875	-6.06194575182176
4.4	-6.06208869669669
4.4125	-6.06509561053858
4.425	-6.06663944672895
4.4375	-6.06901000351303
4.45	-6.07101482079931
4.4625	-6.0753653915282
4.475	-6.08033343500638
4.4875	-6.0824936993996
4.5	-6.08472813691771
4.5125	-6.08692977614195
4.525	-6.08947848235133
4.5375	-6.0923962707843
4.55	-6.0993517513649
4.5625	-6.10586862617156
4.575	-6.11185477329908
4.5875	-6.11654925974539
4.6	-6.12484435386993
4.6125	-6.14976832495086
4.625	-6.1819991786037
4.6375	-6.20504826324175
4.65	-6.21491337714105
4.6625	-6.21919033355177
4.675	-6.22622920242993
4.6875	-6.23201431501451
4.7	-6.23960455903458
4.7125	-6.24428924103967
4.725	-6.25176294627018
4.7375	-6.25328502490693
4.75	-6.25594937581457
4.7625	-6.25687621684545
4.775	-6.26057337874398
4.7875	-6.26326430425428
4.8	-6.26553791160446
4.8125	-6.26830245494186
4.825	-6.27158046120008
4.8375	-6.27776741384694
4.85	-6.28591804920221
4.8625	-6.29343078094069
4.875	-6.30570289358008
4.8875	-6.31523077363301
4.9	-6.33501991715495
4.9125	-6.35499822549147
4.925	-6.38472371855958
4.9375	-6.42746155088525
4.95	-6.45902052092554
4.9625	-6.49446729147926
4.975	-6.51654141548177
4.9875	-6.52715162856805
5	-6.54531177181708
5.0125	-6.56147913744905
5.025	-6.57355871346026
5.0375	-6.58353106583899
5.05	-6.6100441690068
5.0625	-6.65170239577715
5.075	-6.66623125769991
5.0875	-6.70991358761656
5.1	-6.74941257710076
5.1125	-6.76975214358143
5.125	-6.78835759196353
5.1375	-6.80741568884183
5.15	-6.8241229542047
5.1625	-6.83121222143343
5.175	-6.83825282560309
5.1875	-6.84753923910342
5.2	-6.85404034855379
5.2125	-6.86419408301988
5.225	-6.87080927547437
5.2375	-6.87942609120569
5.25	-6.89463231078267
5.2625	-6.89972398426238
5.275	-6.90811126278815
5.2875	-6.91446098674939
5.3	-6.92237189617058
5.3125	-6.92981647017832
5.325	-6.93731142474117
5.3375	-6.94523217572011
5.35	-6.95250013059481
5.3625	-6.95646794974021
5.375	-6.95859469252683
5.3875	-6.96532266562923
5.4	-6.96922784042333
5.4125	-6.97174892255713
5.425	-6.9758565767846
5.4375	-6.97901404264294
5.45	-6.98327445590469
5.4625	-6.98897475825967
5.475	-7.00172885593987
5.4875	-7.00720195462633
5.5	-7.0145937569342
5.5125	-7.01962816472802
5.525	-7.02570105675704
5.5375	-7.0328842065216
5.55	-7.03942301872674
5.5625	-7.04446777965625
5.575	-7.05479438677556
5.5875	-7.0606532986883
5.6	-7.06703189811171
5.6125	-7.07157094990863
5.625	-7.07626852913944
5.6375	-7.08496699623724
5.65	-7.08869543235064
5.6625	-7.09580585807694
5.675	-7.10065117531429
5.6875	-7.10523059763002
5.7	-7.11166835827546
5.7125	-7.12711004776813
5.725	-7.13935375044069
5.7375	-7.15214263305538
5.75	-7.16022890909413
5.7625	-7.16452962650757
5.775	-7.16885609714727
5.7875	-7.17540533339131
5.8	-7.18326438451104
5.8125	-7.19155394567959
5.825	-7.20334958054891
5.8375	-7.20675670029418
5.85	-7.21410445113394
5.8625	-7.21731993889992
5.875	-7.22020017524957
5.8875	-7.22707538030514
5.9	-7.23367932519217
5.9125	-7.23689744435982
5.925	-7.24048916702865
5.9375	-7.24301495872136
5.95	-7.24779448239125
5.9625	-7.25192741835365
5.975	-7.25335251590279
5.9875	-7.25810284565612
6	-7.26180601121329
6.0125	-7.26453766160799
6.025	-7.26916528546307
6.0375	-7.27329456160354
6.05	-7.27697384894958
6.0625	-7.28300707439407
6.075	-7.2871499676315
6.0875	-7.28921139066505
6.1	-7.29142686162993
6.1125	-7.29472746760587
6.125	-7.2961061549063
6.1375	-7.29854013823876
6.15	-7.30102350331927
6.1625	-7.30228298612426
6.175	-7.30802098964374
6.1875	-7.31035318728139
6.2	-7.31617370737746
6.2125	-7.32503871292384
6.225	-7.32961176137992
6.2375	-7.33785597161001
6.25	-7.35452546793113
6.2625	-7.38714651920405
6.275	-7.41664582304161
6.2875	-7.44561966323164
6.3	-7.47121887316949
6.3125	-7.50268584791105
6.325	-7.5351290807999
6.3375	-7.54791351876259
6.35	-7.56140595440253
6.3625	-7.5733290501212
6.375	-7.58770183026226
6.3875	-7.59938591949801
6.4	-7.61232787535157
6.4125	-7.62053948755725
6.425	-7.63311197521245
6.4375	-7.64399887181903
6.45	-7.65595517309506
6.4625	-7.66801850665319
6.475	-7.67704389413137
6.4875	-7.68310669562656
6.5	-7.68919880056818
6.5125	-7.69464489800743
6.525	-7.69887547871568
6.5375	-7.70394384113488
6.55	-7.70689218507351
6.5625	-7.71038382090088
6.575	-7.71433348538042
6.5875	-7.71651347787492
6.6	-7.7201316686074
6.6125	-7.7224329291174
6.625	-7.72434701933238
6.6375	-7.72699505806203
6.65	-7.72887518737994
6.6625	-7.73041085225475
6.675	-7.7320228583444
6.6875	-7.73397279554786
6.7	-7.73757686377044
6.7125	-7.73932899583466
6.725	-7.7421662191421
6.7375	-7.74450768976669
6.75	-7.74729331144188
6.7625	-7.74839700290356
6.775	-7.75102587374297
6.7875	-7.75267443996464
6.8	-7.75358324740975
6.8125	-7.75563915577961
6.825	-7.75698179846823
6.8375	-7.75768594251649
6.85	-7.75942969092496
6.8625	-7.76027741008935
6.875	-7.76083450730376
6.8875	-7.76149069585562
6.9	-7.76196043805186
6.9125	-7.76241078898112
6.925	-7.76265161802702
6.9375	-7.76377462489844
6.95	-7.76486988445467
6.9625	-7.76572174945067
6.975	-7.76793443037157
6.9875	-7.76873676713598
7	-7.77042551055969
7.0125	-7.77227940866684
7.025	-7.77255499829423
7.0375	-7.77243524992297
7.05	-7.77222776378141
7.0625	-7.77284145094021
7.075	-7.77358303903479
7.0875	-7.77419260183798
7.1	-7.77480165498856
7.1125	-7.77556923779412
7.125	-7.77625351236494
7.1375	-7.77775610387642
7.15	-7.77874733661576
7.1625	-7.78000737154466
7.175	-7.78203605744893
7.1875	-7.78401984915364
7.2	-7.78589338420709
7.2125	-7.78781818697096
7.225	-7.78942775541136
